Year,Month,Day,Hour,Average_Temperature,Low_Temperature,High_Temperature,Temperature,Humidity,Wind_Speed,Precipitation,Photovoltaic_Power
2014,1,12,12,32,22.38015938,39.69677734,37.7413826,13.80756664,5.749785996,0,0.794258228
2014,1,12,13,32,22.38015938,39.69677734,38.38061142,13.91580677,4.637009833,0,0.863074598
2014,1,12,14,32,22.38015938,39.69677734,38.36110687,14.36690712,4.209938238,0,0.75434515
2014,1,12,15,32,22.38015938,39.69677734,37.24272537,14.89179516,3.29123257,0,0.558755132
2014,1,12,16,32,22.38015938,39.69677734,36.76092529,14.05548477,3.444345369,0,0.154013379
2014,1,12,17,32,22.38015938,39.69677734,38.08089066,11.80161285,4.054024549,0,0.504286009
2014,1,12,18,32,22.38015938,39.69677734,37.26472092,12.71143723,3.610960882,0,0.167908427
2014,1,12,19,32,22.38015938,39.69677734,31.53926849,27.00078201,3.658334162,0.200000003,0.012555042
2014,1,12,20,32,22.38015938,39.69677734,33.5583725,18.51096153,1.512193565,0.200000003,0
2014,1,12,21,32,22.38015938,39.69677734,31.96311378,18.30803299,2.549696154,0,2.06E-06
2014,1,12,22,32,22.38015938,39.69677734,29.1563015,24.74470711,0.723807993,0,2.06E-06
2014,1,12,23,32,22.38015938,39.69677734,26.24074745,30.61821938,0.895269567,0,0
2014,1,13,0,31.6,23.93884468,39.67953873,30.23780251,24.40273285,1.576898565,0,2.57E-06
2014,1,13,1,31.6,23.93884468,39.67953873,27.46726608,31.23163033,1.103417696,0,3.09E-06
2014,1,13,2,31.6,23.93884468,39.67953873,26.12495041,38.59730148,1.544451492,0,2.06E-06
2014,1,13,3,31.6,23.93884468,39.67953873,25.14957428,34.31496429,0.750598316,0,1.03E-06
2014,1,13,4,31.6,23.93884468,39.67953873,24.49822998,37.47717285,0.567290376,0,0
2014,1,13,5,31.6,23.93884468,39.67953873,25.64032936,34.14598465,1.505594928,0,1.03E-06
2014,1,13,6,31.6,23.93884468,39.67953873,25.78648186,33.84284592,1.477758477,0,1.03E-06
2014,1,13,7,31.6,23.93884468,39.67953873,28.70216751,29.87134933,2.013910501,0,0.007439815
2014,1,13,8,31.6,23.93884468,39.67953873,32.04945374,25.23384476,2.58770355,0,0.131950105
2014,1,13,9,31.6,23.93884468,39.67953873,34.21522522,23.0520401,3.19694298,0,0.368139389
2014,1,13,10,31.6,23.93884468,39.67953873,35.54152298,21.07708168,4.855834289,0,0.590397116
2014,1,13,11,31.6,23.93884468,39.67953873,37.04578018,18.43691444,5.237091863,0,0.798718135
2014,1,13,12,31.6,23.93884468,39.67953873,36.9193306,17.84570503,4.736479734,0,
2014,1,13,13,31.6,23.93884468,39.67953873,36.80745316,17.92634583,2.989794421,0,0.462913066
2014,1,13,14,31.6,23.93884468,39.67953873,38.49707031,14.77160549,5.168927407,0,
2014,1,13,15,31.6,23.93884468,39.67953873,38.06156158,16.15347099,5.749472873,0,0.558966558
2014,1,13,16,31.6,23.93884468,39.67953873,34.06370926,22.97062874,4.141580133,0,0.179305046
2014,1,13,17,31.6,23.93884468,39.67953873,33.71036911,23.23210526,2.563402584,0,0.115481995
2014,1,13,18,31.6,23.93884468,39.67953873,34.95815277,18.57009506,1.429707426,0,0.12629424
2014,1,13,19,31.6,23.93884468,39.67953873,32.67862701,25.52592659,1.711091377,0,0.023883746
2014,1,13,20,31.6,23.93884468,39.67953873,31.10012245,26.88669205,1.043261661,0,2.57E-06
2014,1,13,21,31.6,23.93884468,39.67953873,29.89709854,29.47621727,1.28970501,0,4.12E-06
2014,1,13,22,31.6,23.93884468,39.67953873,29.87237358,30.2165966,2.211241769,0,0
2014,1,13,23,31.6,23.93884468,39.67953873,31.76952362,24.97189713,1.958967955,0,0
2014,1,14,0,32.7,24.93056679,38.65325928,31.30309486,25.47127151,3.13118152,0,0
2014,1,14,1,32.7,24.93056679,38.65325928,30.33738327,27.92157364,3.539927189,0,0
2014,1,14,2,32.7,24.93056679,38.65325928,29.21365929,31.29521942,3.225946888,0,0
2014,1,14,3,32.7,24.93056679,38.65325928,28.27083206,37.4937706,2.486111458,0,0
2014,1,14,4,32.7,24.93056679,38.65325928,27.43609047,41.49903107,2.196560604,0,0
2014,1,14,5,32.7,24.93056679,38.65325928,26.87590218,44.51459503,1.763186673,0,0
2014,1,14,6,32.7,24.93056679,38.65325928,25.50355148,49.02780533,1.343393076,0,0
2014,1,14,7,32.7,24.93056679,38.65325928,27.8799057,43.11946487,1.162994838,0,0.009115741
2014,1,14,8,32.7,24.93056679,38.65325928,30.32988739,36.68571854,1.342429467,0,0.125130136
2014,1,14,9,32.7,24.93056679,38.65325928,33.13944626,30.30729103,1.439889099,0,0.365322536
2014,1,14,10,32.7,24.93056679,38.65325928,35.13218307,21.13785934,4.321300202,0,0.566594619
2014,1,14,11,32.7,24.93056679,38.65325928,36.22673035,18.15716171,4.512620933,0,0.732801431
2014,1,14,12,32.7,24.93056679,38.65325928,36.91212463,15.9344883,5.624100628,0,0.737680535
2014,1,14,13,32.7,24.93056679,38.65325928,37.10891724,14.40543938,4.459156319,0,
2014,1,14,14,32.7,24.93056679,38.65325928,37.49160004,13.84269905,4.998204203,0,
2014,1,14,15,32.7,24.93056679,38.65325928,37.94720459,13.3962059,3.873193978,0,0.502374475
2014,1,14,16,32.7,24.93056679,38.65325928,36.52376556,14.20372581,5.73991281,0,0.457502081
2014,1,14,17,32.7,24.93056679,38.65325928,36.24569702,14.37309551,4.043884334,0,0.268209367
2014,1,14,18,32.7,24.93056679,38.65325928,36.69167328,14.01935196,4.638175966,0,0.256943931
2014,1,14,19,32.7,24.93056679,38.65325928,34.88143921,17.2075386,3.083752874,0,0.052665635
2014,1,14,20,32.7,24.93056679,38.65325928,33.77083206,19.11763382,3.58529987,0,0.001029321
2014,1,14,21,32.7,24.93056679,38.65325928,32.87915039,21.43959427,3.431431284,0,4.12E-06
2014,1,14,22,32.7,24.93056679,38.65325928,31.60529137,23.0585537,4.059262344,0,2.57E-06
2014,1,14,23,32.7,24.93056679,38.65325928,31.80321503,24.68587494,3.115703108,0,7.20E-06
2014,1,15,0,29.5,22.77661514,35.95166779,30.83360672,26.61292458,3.214414837,0,5.14E-06
2014,1,15,1,29.5,22.77661514,35.95166779,29.52500725,36.14229584,4.015340309,0,1.54E-06
2014,1,15,2,29.5,22.77661514,35.95166779,28.51937675,40.05151367,4.263871743,0,0
2014,1,15,3,29.5,22.77661514,35.95166779,28.26738548,38.46097183,5.235284649,0,2.06E-06
2014,1,15,4,29.5,22.77661514,35.95166779,27.55992126,41.05400848,2.833619265,0,1.03E-06
2014,1,15,5,29.5,22.77661514,35.95166779,26.97751999,44.63241959,2.504020946,0,0
2014,1,15,6,29.5,22.77661514,35.95166779,26.38959503,47.5988121,2.118369314,0,0
2014,1,15,7,29.5,22.77661514,35.95166779,27.08749962,48.4266243,3.02928743,0,0.009541151
2014,1,15,8,29.5,22.77661514,35.95166779,28.63891602,43.23517609,4.770741571,0,0.131170783
2014,1,15,9,29.5,22.77661514,35.95166779,30.1043129,35.86197662,4.072334051,0,0.363613172
2014,1,15,10,29.5,22.77661514,35.95166779,32.17618179,29.85381508,5.113658228,0,0.580142979
2014,1,15,11,29.5,22.77661514,35.95166779,33.53816986,25.54451752,5.433260178,0,0.740913112
2014,1,15,12,29.5,22.77661514,35.95166779,34.10805511,22.72500229,7.132779635,0,0.805184661
2014,1,15,13,29.5,22.77661514,35.95166779,34.83355331,22.44532776,6.764870863,0,
2014,1,15,14,29.5,22.77661514,35.95166779,35.01637268,22.47708702,6.101611038,0,0.621854935
2014,1,15,15,29.5,22.77661514,35.95166779,34.47206497,23.75928307,5.945309521,0,0.492520594
2014,1,15,16,29.5,22.77661514,35.95166779,33.86641312,27.51026917,5.041613374,0,0.3672577
2014,1,15,17,29.5,22.77661514,35.95166779,32.59506989,32.54812241,4.8204344,0,0.231093116
2014,1,15,18,29.5,22.77661514,35.95166779,30.95690346,39.7482338,5.307919192,0,0.083526233
2014,1,15,19,29.5,22.77661514,35.95166779,24.1796875,77.37181854,3.258097924,0,0.023721193
2014,1,15,20,29.5,22.77661514,35.95166779,27.10491943,58.89178848,2.922776759,0,1.03E-06
2014,1,15,21,29.5,22.77661514,35.95166779,26.33558273,64.6432724,2.784906602,0,1.03E-06
2014,1,15,22,29.5,22.77661514,35.95166779,25.7738266,65.01611328,5.019733418,0,1.03E-06
2014,1,15,23,29.5,22.77661514,35.95166779,23.13468361,83.5005722,3.814521768,0.200000003,1.03E-06
2014,1,16,0,24.2,22.1836586,27.50590897,22.89728355,86.65853882,3.056401473,0.200000003,1.03E-06
2014,1,16,1,24.2,22.1836586,27.50590897,22.39575958,84.39264679,3.191283448,0.600000024,0
2014,1,16,2,24.2,22.1836586,27.50590897,22.40405655,85.5086441,2.274020213,0.199999988,0
2014,1,16,3,24.2,22.1836586,27.50590897,22.77402878,78.75205994,3.882883847,0.199999988,1.03E-06
2014,1,16,4,24.2,22.1836586,27.50590897,22.87374115,78.14001465,4.076129413,0,0
2014,1,16,5,24.2,22.1836586,27.50590897,23.01448059,77.56650543,2.348943576,0,0
2014,1,16,6,24.2,22.1836586,27.50590897,22.98446465,77.30863953,2.312475836,0,0
2014,1,16,7,24.2,22.1836586,27.50590897,23.54466248,74.80749512,3.353591529,0,0.010082819
2014,1,16,8,24.2,22.1836586,27.50590897,24.3979435,71.45999908,4.012621275,0,0.083359058
2014,1,16,9,24.2,22.1836586,27.50590897,25.08513451,68.50722504,5.074066936,0,0.149508738
2014,1,16,10,24.2,22.1836586,27.50590897,26.61454773,61.01691055,4.217362864,0,0.257172327
2014,1,16,11,24.2,22.1836586,27.50590897,26.98249435,57.4405899,3.791868806,0,0.200558123
2014,1,16,12,24.2,22.1836586,27.50590897,26.73115349,60.03100586,4.267948969,0,0.140376029
2014,1,16,13,24.2,22.1836586,27.50590897,25.61156082,67.84520721,6.094653449,0,0.097197534
2014,1,16,14,24.2,22.1836586,27.50590897,24.4087677,78.27229309,5.301691694,0,0.204319953
2014,1,16,15,24.2,22.1836586,27.50590897,24.19099808,78.39677429,4.389069678,0.200000048,0.167194961
2014,1,16,16,24.2,22.1836586,27.50590897,25.29962349,73.15935516,5.16853852,0.200000048,0.242280351
2014,1,16,17,24.2,22.1836586,27.50590897,25.3260231,71.7770462,4.345290958,0,0.181981478
2014,1,16,18,24.2,22.1836586,27.50590897,24.15953827,79.08766174,4.977752641,0.200000048,0.092687245
2014,1,16,19,24.2,22.1836586,27.50590897,24.72056198,70.56649017,6.452229151,0,0.029027266
2014,1,16,20,24.2,22.1836586,27.50590897,23.23787498,79.1517868,3.755980423,0.200000048,0
2014,1,16,21,24.2,22.1836586,27.50590897,22.77545547,85.07143402,1.533451645,0,1.03E-06
2014,1,16,22,24.2,22.1836586,27.50590897,23.57593727,77.82884979,5.256256494,0,0
2014,1,16,23,24.2,22.1836586,27.50590897,23.71603775,74.37509155,3.547959517,0,0
2014,1,17,0,23.2,21.19964027,25.443367,22.7737236,81.5614624,2.858543828,0.200000048,0
2014,1,17,1,23.2,21.19964027,25.443367,23.00110054,78.0533371,3.098720539,0,0
2014,1,17,2,23.2,21.19964027,25.443367,22.54767418,78.19245148,3.654590192,0.200000003,0
2014,1,17,3,23.2,21.19964027,25.443367,21.63513184,85.04390717,3.226700556,1.799999997,0
2014,1,17,4,23.2,21.19964027,25.443367,21.99379158,81.67304993,2.71335448,0.200000048,0
2014,1,17,5,23.2,21.19964027,25.443367,21.85202789,81.6381073,3.99957394,0.400000095,0
2014,1,17,6,23.2,21.19964027,25.443367,21.96033859,80.59101868,3.415657763,0,0
2014,1,17,7,23.2,21.19964027,25.443367,21.95628166,81.73310852,1.669530217,0.200000048,0.006645062
2014,1,17,8,23.2,21.19964027,25.443367,22.48122215,81.95672607,2.537063138,0,0.05379681
2014,1,17,9,23.2,21.19964027,25.443367,23.40208054,78.12914276,3.613414211,0,0.137616258
2014,1,17,10,23.2,21.19964027,25.443367,24.07938004,75.89655304,4.613901227,0,0.208673866
2014,1,17,11,23.2,21.19964027,25.443367,24.78237724,76.60809326,2.368148473,0,0.215823047
2014,1,17,12,23.2,21.19964027,25.443367,25.04319763,73.78570557,3.417509482,0,0.234858533
2014,1,17,13,23.2,21.19964027,25.443367,25.32865524,74.41850281,2.345347691,0.200000048,0.230049384
2014,1,17,14,23.2,21.19964027,25.443367,24.81097412,81.56935883,1.730842386,0.400000095,0.209228396
2014,1,17,15,23.2,21.19964027,25.443367,24.37209702,86.54957581,1.675390021,1.199999571,0.157829731
2014,1,17,16,23.2,21.19964027,25.443367,24.44039917,84.13685608,2.529965411,0.399999619,0.219189811
2014,1,17,17,23.2,21.19964027,25.443367,23.97831345,87.02867126,2.774822283,0.599999428,0.106957306
2014,1,17,18,23.2,21.19964027,25.443367,23.31827354,88.31530762,3.640739651,0.199999809,0.075778292
2014,1,17,19,23.2,21.19964027,25.443367,23.04257965,90.68756104,2.357910506,0.399999619,0.007538065
2014,1,17,20,23.2,21.19964027,25.443367,22.78611565,95.90193939,1.682481257,1.799999237,0
2014,1,17,21,23.2,21.19964027,25.443367,22.73781586,96.66608429,1.966964388,1.399999142,0
2014,1,17,22,23.2,21.19964027,25.443367,22.60177612,96.80240631,1.503120936,1.399998665,0
2014,1,17,23,23.2,21.19964027,25.443367,22.50847244,96.81865692,1.22636721,1.399998665,0
2014,1,18,0,22.2,19.97407341,24.42779922,22.45344162,97.27016449,1.319799817,1.599998474,0
2014,1,18,1,22.2,19.97407341,24.42779922,22.44128799,97.4943161,1.681346914,2.000000045,0
2014,1,18,2,22.2,19.97407341,24.42779922,22.34552956,97.48512268,2.674534076,1.000000238,0
2014,1,18,3,22.2,19.97407341,24.42779922,21.97664452,96.97999573,1.89490205,2.199998856,0
2014,1,18,4,22.2,19.97407341,24.42779922,21.4375267,96.12057495,1.923661976,2.399998665,0
2014,1,18,5,22.2,19.97407341,24.42779922,21.3959446,96.77484894,1.567975213,0.799999714,0
2014,1,18,6,22.2,19.97407341,24.42779922,21.39081383,97.30661011,1.309987692,0.599999428,0
2014,1,18,7,22.2,19.97407341,24.42779922,21.50904465,97.40786743,1.925644693,0.599999428,0.000904321
2014,1,18,8,22.2,19.97407341,24.42779922,21.10664749,91.38646698,6.091315056,2.199998856,0.015130142
2014,1,18,9,22.2,19.97407341,24.42779922,20.54717827,86.87216187,8.07322989,2.599998474,0.062796813
2014,1,18,10,22.2,19.97407341,24.42779922,20.58817673,86.68989563,2.9357176,3.200003624,0.105476335
2014,1,18,11,22.2,19.97407341,24.42779922,22.34488297,85.21021271,2.220604342,0.200000763,0.167251543
2014,1,18,12,22.2,19.97407341,24.42779922,24.03587532,74.66558838,4.796187211,0.200000763,0.225850307
2014,1,18,13,22.2,19.97407341,24.42779922,24.23487663,69.96921539,4.275812815,0,0.165116269
2014,1,18,14,22.2,19.97407341,24.42779922,21.41774178,74.2784729,5.932626172,0.600002289,0.14041204
2014,1,18,15,22.2,19.97407341,24.42779922,21.49827576,81.11675262,2.34150703,1.000003815,0.13379321
2014,1,18,16,22.2,19.97407341,24.42779922,22.36610985,77.82828522,2.378341405,0.200000763,0.1835823
2014,1,18,17,22.2,19.97407341,24.42779922,23.50872612,74.87052155,3.33565608,0,0.16290174
2014,1,18,18,22.2,19.97407341,24.42779922,23.40535164,77.03514099,1.86966635,0,0.047927984
2014,1,18,19,22.2,19.97407341,24.42779922,23.47792816,74.14566803,1.647876892,0,0.002576131
2014,1,18,20,22.2,19.97407341,24.42779922,21.74888611,86.77609253,1.00451722,0.600002289,0
2014,1,18,21,22.2,19.97407341,24.42779922,21.89494705,85.15156555,2.205162488,0.600002289,0
2014,1,18,22,22.2,19.97407341,24.42779922,22.17532539,74.31645966,3.816389912,0.600002289,0
2014,1,18,23,22.2,19.97407341,24.42779922,21.97727776,75.98681641,1.254537844,0.400001526,0
2014,1,19,0,24.2,22.51257133,26.8859005,22.74532509,70.18151855,2.962337056,0,0
2014,1,19,1,24.2,22.51257133,26.8859005,23.12031364,67.9210968,3.464457316,0.200000003,0
2014,1,19,2,24.2,22.51257133,26.8859005,23.47317886,65.3952179,3.083611147,0,0
2014,1,19,3,24.2,22.51257133,26.8859005,23.34326363,68.85782623,3.170362201,0,0
2014,1,19,4,24.2,22.51257133,26.8859005,23.32466507,70.14251709,2.299338167,0,0
2014,1,19,5,24.2,22.51257133,26.8859005,23.30412102,74.10206604,1.573855547,0,0
2014,1,19,6,24.2,22.51257133,26.8859005,23.11111069,77.6293335,3.033949312,0,0
2014,1,19,7,24.2,22.51257133,26.8859005,23.0881424,77.06749725,4.453567253,0,0.000519033
2014,1,19,8,24.2,22.51257133,26.8859005,22.70825577,76.42844391,5.046536986,0,0.025034464
2014,1,19,9,24.2,22.51257133,26.8859005,22.79689598,74.7675705,4.712446592,0.200000003,0.061856485
2014,1,19,10,24.2,22.51257133,26.8859005,22.75298691,78.80862427,3.852910634,0.200000018,0.085122429
2014,1,19,11,24.2,22.51257133,26.8859005,23.44137764,78.64793396,3.927929365,0,0.165680039
2014,1,19,12,24.2,22.51257133,26.8859005,24.34392548,70.71195984,4.066237948,0,0.182518025
2014,1,19,13,24.2,22.51257133,26.8859005,24.66717529,69.46143341,1.610681842,0.199999988,0.173537037
2014,1,19,14,24.2,22.51257133,26.8859005,24.24795723,72.21611023,1.279246771,0,0.179602339
2014,1,19,15,24.2,22.51257133,26.8859005,24.85912895,73.03582001,0.795031429,0.199999988,0.213663056
2014,1,19,16,24.2,22.51257133,26.8859005,26.096035,69.0148468,1.119538249,0.200000048,0.249087446
2014,1,19,17,24.2,22.51257133,26.8859005,26.73007774,63.20689774,1.285909383,0,0.1672428
2014,1,19,18,24.2,22.51257133,26.8859005,26.8859005,53.70957184,2.42589032,0,0.051700101
2014,1,19,19,24.2,22.51257133,26.8859005,25.48599434,69.86270142,1.041170331,0,0.009353395
2014,1,19,20,24.2,22.51257133,26.8859005,24.41145897,79.35740662,0.882419391,0,0
2014,1,19,21,24.2,22.51257133,26.8859005,24.1042614,73.61615753,1.207142974,0,0
2014,1,19,22,24.2,22.51257133,26.8859005,24.88948822,58.61168671,1.749631904,0,0
2014,1,19,23,24.2,22.51257133,26.8859005,25.2016201,52.26306534,5.266673275,0,1.03E-06
2014,1,20,0,27.7,23.80243683,32.08975983,25.78942108,47.8667984,4.81676487,0,1.03E-06
2014,1,20,1,27.7,23.80243683,32.08975983,26.25497818,46.47680664,3.280830889,0,0
2014,1,20,2,27.7,23.80243683,32.08975983,25.15982056,52.91607285,0.760255071,0,0
2014,1,20,3,27.7,23.80243683,32.08975983,26.96705627,42.66386414,3.357493384,0,5.14E-07
2014,1,20,4,27.7,23.80243683,32.08975983,26.25239372,46.40665054,4.505603474,0,3.09E-06
2014,1,20,5,27.7,23.80243683,32.08975983,25.49065018,52.26296997,4.65105111,0,1.03E-06
2014,1,20,6,27.7,23.80243683,32.08975983,25.20886612,61.27198029,3.89590575,0,0
2014,1,20,7,27.7,23.80243683,32.08975983,24.69621658,65.12456512,0.810776869,0,0.00661214
2014,1,20,8,27.7,23.80243683,32.08975983,26.0152874,62.28668976,0.675520245,0,0.102236109
2014,1,20,9,27.7,23.80243683,32.08975983,27.72799492,56.75061417,1.003743551,0,0.237105447
2014,1,20,10,27.7,23.80243683,32.08975983,29.54866409,48.14658356,2.654966783,0,0.443995371
2014,1,20,11,27.7,23.80243683,32.08975983,31.31852531,42.48724365,1.547632131,0,0.524490733
2014,1,20,12,27.7,23.80243683,32.08975983,31.2315731,40.64059448,2.051210058,0,0.477375521
2014,1,20,13,27.7,23.80243683,32.08975983,30.72983551,43.44702911,2.521363527,0,0.296513368
2014,1,20,14,27.7,23.80243683,32.08975983,30.65314674,45.95895386,3.313025635,0,0.273457826
2014,1,20,15,27.7,23.80243683,32.08975983,30.78250885,40.47533417,3.756232882,0,0.285070467
2014,1,20,16,27.7,23.80243683,32.08975983,30.69293022,37.9689064,2.86537956,0,0.231308124
2014,1,20,17,27.7,23.80243683,32.08975983,30.29781914,39.98629761,1.792152567,0,0.106081793
2014,1,20,18,27.7,23.80243683,32.08975983,30.10929871,40.26204681,1.626334962,0,0.073663063
2014,1,20,19,27.7,23.80243683,32.08975983,28.5637207,50.76894379,1.154107249,0,0.011757201
2014,1,20,20,27.7,23.80243683,32.08975983,26.417202,63.58689117,1.678220979,0,0
2014,1,20,21,27.7,23.80243683,32.08975983,25.55189896,66.86521912,0.46380451,0,1.03E-06
2014,1,20,22,27.7,23.80243683,32.08975983,25.14935684,73.04261017,0.726179863,0,3.09E-06
2014,1,20,23,27.7,23.80243683,32.08975983,25.18943214,71.35723114,1.150497854,0,0
2014,1,21,0,29.2,24.11805344,34.42141724,24.46499252,74.38935852,1.055684868,0,0
2014,1,21,1,29.2,24.11805344,34.42141724,24.61670113,68.20176697,2.709287056,0,0
2014,1,21,2,29.2,24.11805344,34.42141724,25.30722237,62.82004547,0.849575484,0,1.03E-06
2014,1,21,3,29.2,24.11805344,34.42141724,25.98376656,61.14452362,1.661503717,0,0
2014,1,21,4,29.2,24.11805344,34.42141724,26.2693367,61.47504807,1.567922231,0,0
2014,1,21,5,29.2,24.11805344,34.42141724,25.82731056,61.92304611,1.975893171,0,0
2014,1,21,6,29.2,24.11805344,34.42141724,24.96069908,66.68527985,2.015566716,0,0
2014,1,21,7,29.2,24.11805344,34.42141724,25.19685745,64.86155701,0.974163331,0,0.007491769
2014,1,21,8,29.2,24.11805344,34.42141724,26.38465691,58.98895264,1.293197978,0,0.064148662
2014,1,21,9,29.2,24.11805344,34.42141724,27.43656921,55.38516998,1.177259831,0,0.153063786
2014,1,21,10,29.2,24.11805344,34.42141724,29.85694885,47.35398102,1.483572716,0,0.405832303
2014,1,21,11,29.2,24.11805344,34.42141724,31.7387886,41.10092163,1.292703391,0,0.573080241
2014,1,21,12,29.2,24.11805344,34.42141724,33.36968231,33.58287048,3.245864127,0,0.81386111
2014,1,21,13,29.2,24.11805344,34.42141724,33.7469635,32.7667923,2.567316626,0,0.576512865
2014,1,21,14,29.2,24.11805344,34.42141724,34.239254,30.6696682,2.648870415,0,0.545955245
2014,1,21,15,29.2,24.11805344,34.42141724,33.87353134,29.85616112,2.667280053,0,0.300948559
2014,1,21,16,29.2,24.11805344,34.42141724,34.18551636,29.43335533,4.624495497,0,0.191746396
2014,1,21,17,29.2,24.11805344,34.42141724,33.92824554,29.52983665,3.38172203,0,0.214957302
2014,1,21,18,29.2,24.11805344,34.42141724,30.68173409,39.46809387,4.634979035,0,0.127749995
2014,1,21,19,29.2,24.11805344,34.42141724,30.06006241,40.96227646,1.880599705,0,0.062684669
2014,1,21,20,29.2,24.11805344,34.42141724,27.69526863,53.39746094,1.403758722,0,0.000633745
2014,1,21,21,29.2,24.11805344,34.42141724,27.9913063,52.54148102,2.15077016,0,1.03E-06
2014,1,21,22,29.2,24.11805344,34.42141724,28.71207237,45.16763306,1.309215348,0,0
2014,1,21,23,29.2,24.11805344,34.42141724,28.61534119,46.75912476,2.269339787,0,0
2014,1,22,0,31.6,24.58914375,39.3289566,30.48405838,35.11281204,2.385919148,0,1.54E-06
